TransactionAmount,TransactionType,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,PrevTransactionYear,PrevTransactionMonth,PrevTransactionDay,PrevTransactionHour,Kelompok_CustomerAge,Kelompok_TransactionAmount,Kelompok_AccountBalance,Cluster
154.71,0,29,34,157,1,1523.72,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,7,3,16,2024,11,4,8,Dewasa,Sedang,Sedang,1
1340.19,1,11,54,30,1,8654.28,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,29,17,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,0
24.56,0,32,64,69,1,9869.93,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,20,17,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,2
568.07,0,53,48,115,1,10556.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,8,28,17,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,2
9.61,1,42,58,179,1,12883.91,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,6,22,18,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,2
392.96,0,21,24,100,1,791.65,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,20,16,2024,11,4,8,Muda,Tinggi,Rendah,1
716.93,1,51,60,34,1,4064.02,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,14,16,2024,11,4,8,Lansia,Sangat Tinggi,Sedang,1
223.85,0,8,53,55,4,2929.91,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,2,16,2024,11,4,8,Paruh Baya,Tinggi,Sedang,1
230.66,0,48,21,135,1,618.05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,27,18,2024,11,4,8,Muda,Tinggi,Rendah,1
442.12,0,46,19,260,1,1375.8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,21,16,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
644.17,0,92,29,72,1,1143.52,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,3,2,16,2024,11,4,8,Dewasa,Sangat Tinggi,Rendah,1
508.68,1,47,51,127,1,7708.41,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,26,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,0
858.63,1,1,27,185,1,1872.96,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,4,18,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sedang,1
25.36,0,6,57,78,1,201.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,17,17,2024,11,4,8,Lansia,Rendah,Rendah,1
147.62,0,27,71,133,1,2115.8,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,1,17,2024,11,4,8,Lansia,Sedang,Sedang,1
115.02,0,3,37,175,1,7643.66,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,9,11,16,2024,11,4,8,Dewasa,Sedang,Tinggi,0
383.37,0,65,30,24,1,8901.93,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,24,17,2024,11,4,8,Dewasa,Tinggi,Sangat Tinggi,0
98.54,1,94,20,167,1,9383.43,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,11,16,2024,11,4,8,Muda,Sedang,Sangat Tinggi,2
83.24,1,8,55,164,1,1181.31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,16,18,2024,11,4,8,Paruh Baya,Sedang,Rendah,1
196.16,0,98,27,146,1,9418.86,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,2,24,16,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,2
129.94,0,44,32,235,1,7954.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,2,16,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,0
306.9,0,46,46,51,1,9418.08,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,30,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,2
114.98,0,31,59,80,1,6144.68,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,11,1,16,2024,11,4,8,Lansia,Sedang,Tinggi,0
756.59,0,11,27,17,1,420.65,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,3,6,16,2024,11,4,8,Dewasa,Sangat Tinggi,Rendah,1
503.76,0,82,22,35,1,447.82,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,27,18,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
143.03,0,54,63,147,1,7981.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,7,31,16,2024,11,4,8,Lansia,Sedang,Sangat Tinggi,0
1045.22,0,76,53,73,1,1829.9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,22,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sedang,1
245.54,0,88,25,180,1,985.06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,21,16,2024,11,4,8,Muda,Tinggi,Rendah,1
254.37,1,11,51,174,1,8849.26,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,20,18,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,0
213.76,1,8,78,282,1,3528.72,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,1,17,2024,11,4,8,Lansia,Tinggi,Sedang,1
327.86,0,50,40,104,1,480.16,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,10,16,2024,11,4,8,Dewasa,Tinggi,Rendah,1
2.5,0,41,47,107,1,12145.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,7,21,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,2
300.08,1,39,68,47,1,13546.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,9,17,2024,11,4,8,Lansia,Tinggi,Sangat Tinggi,2
56.98,1,85,43,122,2,5688.37,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2024,1,1,16,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
407.65,0,40,26,62,1,8346.64,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,7,16,2024,11,4,8,Dewasa,Tinggi,Sangat Tinggi,0
115.83,0,85,39,167,1,6481.04,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,22,17,2024,11,4,8,Dewasa,Sedang,Tinggi,0
53.57,0,24,69,121,1,1651.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,16,16,2024,11,4,8,Lansia,Rendah,Sedang,1
63.34,1,27,46,165,1,11174.94,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,17,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,2
